,nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
48362,2021_18_LAC_LV,2022010915,4060,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,4.78,4.372,False,CROSS,MAN_COVERAGE,COVER_1
48363,2021_18_LAC_LV,2022010915,4084,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,4.87000000000001,3.871,True,ANGLE,ZONE_COVERAGE,COVER_3
48364,2021_18_LAC_LV,2022010915,4106,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,22.67,2.579,True,GO,MAN_COVERAGE,COVER_1
48365,2021_18_LAC_LV,2022010915,4128,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,3.33,3.438,False,CROSS,MAN_COVERAGE,COVER_1
48367,2021_18_LAC_LV,2022010915,4183,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,4.86,3.115,True,OUT,ZONE_COVERAGE,COVER_3
48368,2021_18_LAC_LV,2022010915,4273,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,9.42,2.313,False,OUT,ZONE_COVERAGE,COVER_3
48369,2021_18_LAC_LV,2022010915,4295,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",5.0,13.41,2.79,True,OUT,MAN_COVERAGE,COVER_1
48371,2021_18_LAC_LV,2022010915,4336,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,"4 DL, 1 LB, 6 DB",4.0,19.79,2.669,True,WHEEL,MAN_COVERAGE,COVER_1
48372,2021_18_LAC_LV,2022010915,4358,LAC,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,10.28,3.63,False,HITCH,ZONE_COVERAGE,COVER_3
48374,2021_18_LAC_LV,2022010915,4399,LAC,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,37.43,3.255,True,GO,ZONE_COVERAGE,COVER_3
48375,2021_18_LAC_LV,2022010915,4421,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,2.5,4.438,False,OUT,ZONE_COVERAGE,COVER_3
48376,2021_18_LAC_LV,2022010915,4443,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,13.13,3.1,False,OUT,ZONE_COVERAGE,COVER_3
48378,2021_18_LAC_LV,2022010915,4489,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,12.19,3.447,False,HITCH,MAN_COVERAGE,COVER_1
48380,2021_18_LAC_LV,2022010915,4530,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,"4 DL, 1 LB, 6 DB",4.0,10.46,3.381,False,HITCH,ZONE_COVERAGE,PREVENT
48381,2021_18_LAC_LV,2022010915,4552,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 2 LB, 6 DB",3.0,16.88,3.204,False,OUT,ZONE_COVERAGE,PREVENT
48382,2021_18_LAC_LV,2022010915,4624,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 1 LB, 7 DB",3.0,13.84,3.27,False,HITCH,MAN_COVERAGE,COVER_1
48390,2021_18_LAC_LV,2022010915,4778,LV,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,6.12000000000001,1.852,False,OUT,ZONE_COVERAGE,COVER_3
48391,2021_18_LAC_LV,2022010915,4807,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,22.71,3.5,False,GO,ZONE_COVERAGE,COVER_3
48395,2021_18_LAC_LV,2022010915,4898,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,5.09,2.333,False,HITCH,ZONE_COVERAGE,COVER_3
48396,2021_18_LAC_LV,2022010915,4922,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,0.920000000000002,3.782,False,OUT,MAN_COVERAGE,COVER_1
48397,2021_18_LAC_LV,2022010915,4944,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",5.0,12.56,2.859,True,HITCH,MAN_COVERAGE,COVER_1
48398,2021_18_LAC_LV,2022010915,4966,LAC,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 1 LB, 6 DB",5.0,15.81,2.969,False,IN,ZONE_COVERAGE,COVER_3
48400,2021_18_LAC_LV,2022010915,5011,LAC,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,4.75,1.954,False,OUT,ZONE_COVERAGE,COVER_3
48401,2021_18_LAC_LV,2022010915,5033,LAC,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,20.79,2.952,False,GO,MAN_COVERAGE,COVER_1
48404,2021_18_LAC_LV,2022010915,5089,LV,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,16.92,4.171,False,CROSS,ZONE_COVERAGE,COVER_3
48406,2021_18_LAC_LV,2022010915,5134,LV,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",7.0,-4.45,2.403,True,FLAT,MAN_COVERAGE,COVER_0
48407,2021_18_LAC_LV,2022010915,5158,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,13.21,3.56,True,OUT,MAN_COVERAGE,COVER_1
48420,2021_19_LV_CIN,2022011500,97,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,15.77,2.636,False,CORNER,ZONE_COVERAGE,COVER_3
48421,2021_19_LV_CIN,2022011500,121,LV,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.49,2.469,False,OUT,ZONE_COVERAGE,COVER_4
48423,2021_19_LV_CIN,2022011500,171,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,3.13,3.303,False,CROSS,ZONE_COVERAGE,COVER_2
48424,2021_19_LV_CIN,2022011500,195,LV,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"5 DL, 2 LB, 4 DB",4.0,2.7,2.636,False,ANGLE,ZONE_COVERAGE,COVER_2
48427,2021_19_LV_CIN,2022011500,269,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB",3.0,18.06,4.538,True,CORNER,MAN_COVERAGE,COVER_1
48430,2021_19_LV_CIN,2022011500,332,CIN,EMPTY,"1 RB, 2 TE, 2 WR",4.0,"4 DL, 3 LB, 4 DB",4.0,4.72,1.902,False,HITCH,ZONE_COVERAGE,COVER_3
48431,2021_19_LV_CIN,2022011500,354,CIN,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,12.53,3.17,True,HITCH,ZONE_COVERAGE,COVER_3
48433,2021_19_LV_CIN,2022011500,399,CIN,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,16.21,2.936,False,OUT,ZONE_COVERAGE,COVER_3
48435,2021_19_LV_CIN,2022011500,449,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,7.71,2.135,False,HITCH,ZONE_COVERAGE,COVER_3
48436,2021_19_LV_CIN,2022011500,473,CIN,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-2.82,2.803,True,SCREEN,ZONE_COVERAGE,COVER_3
48437,2021_19_LV_CIN,2022011500,497,CIN,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,9.96,2.769,False,OUT,ZONE_COVERAGE,COVER_3
48439,2021_19_LV_CIN,2022011500,540,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,8.83,2.035,False,HITCH,ZONE_COVERAGE,COVER_3
48442,2021_19_LV_CIN,2022011500,596,LV,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"5 DL, 2 LB, 4 DB",6.0,13.24,3.738,True,OUT,ZONE_COVERAGE,COVER_3
48445,2021_19_LV_CIN,2022011500,665,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-3.98,1.302,False,SCREEN,ZONE_COVERAGE,COVER_3
48455,2021_19_LV_CIN,2022011500,895,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,4.13,2.068,False,HITCH,ZONE_COVERAGE,COVER_2
48461,2021_19_LV_CIN,2022011500,1024,CIN,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-6.59999999999999,2.937,False,FLAT,ZONE_COVERAGE,COVER_6
48462,2021_19_LV_CIN,2022011500,1053,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,20.6,2.469,False,GO,MAN_COVERAGE,COVER_1
48463,2021_19_LV_CIN,2022011500,1077,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,9.81,5.539,True,FLAT,ZONE_COVERAGE,COVER_3
48471,2021_19_LV_CIN,2022011500,1249,LV,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,9.38,5.439,True,HITCH,ZONE_COVERAGE,COVER_3
48472,2021_19_LV_CIN,2022011500,1271,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,3.53,3.404,True,HITCH,MAN_COVERAGE,COVER_1
48475,2021_19_LV_CIN,2022011500,1338,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,4.42,1.835,False,HITCH,ZONE_COVERAGE,COVER_3
48477,2021_19_LV_CIN,2022011500,1383,CIN,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,4.67,2.734,False,IN,ZONE_COVERAGE,COVER_3
48479,2021_19_LV_CIN,2022011500,1428,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,19.79,2.536,False,POST,ZONE_COVERAGE,COVER_6
48480,2021_19_LV_CIN,2022011500,1452,CIN,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,37.71,3.003,True,POST,ZONE_COVERAGE,COVER_3
48482,2021_19_LV_CIN,2022011500,1495,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,6.02,2.135,False,IN,ZONE_COVERAGE,COVER_3
48484,2021_19_LV_CIN,2022011500,1543,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.52,3.67,False,FLAT,ZONE_COVERAGE,COVER_3
48487,2021_19_LV_CIN,2022011500,1619,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,18.74,6.841,False,CORNER,ZONE_COVERAGE,COVER_4
48490,2021_19_LV_CIN,2022011500,1682,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,4.13,4.171,True,HITCH,MAN_COVERAGE,2_MAN
48491,2021_19_LV_CIN,2022011500,1704,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,4.81999999999999,2.268,False,SLANT,ZONE_COVERAGE,COVER_3
48492,2021_19_LV_CIN,2022011500,1728,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",5.0,4.36,2.469,True,CROSS,MAN_COVERAGE,2_MAN
48493,2021_19_LV_CIN,2022011500,1757,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,13.9,2.469,False,IN,MAN_COVERAGE,COVER_1
48496,2021_19_LV_CIN,2022011500,1838,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,-4.01,2.836,True,FLAT,ZONE_COVERAGE,COVER_3
48498,2021_19_LV_CIN,2022011500,1879,LV,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",6.0,5.83,1.935,True,CROSS,MAN_COVERAGE,COVER_0
48500,2021_19_LV_CIN,2022011500,1928,LV,EMPTY,"1 RB, 2 TE, 2 WR",4.0,"3 DL, 2 LB, 6 DB",4.0,6.94,2.168,False,OUT,MAN_COVERAGE,COVER_1
48501,2021_19_LV_CIN,2022011500,1957,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-0.219999999999999,3.203,True,OUT,ZONE_COVERAGE,COVER_4
48502,2021_19_LV_CIN,2022011500,1979,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,18.61,2.77,False,POST,ZONE_COVERAGE,COVER_4
48509,2021_19_LV_CIN,2022011500,2123,CIN,EMPTY,"1 RB, 2 TE, 2 WR",4.0,"4 DL, 3 LB, 4 DB",4.0,4.83,2.169,False,HITCH,ZONE_COVERAGE,COVER_3
48510,2021_19_LV_CIN,2022011500,2147,CIN,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.07,3.037,False,FLAT,ZONE_COVERAGE,COVER_3
48512,2021_19_LV_CIN,2022011500,2192,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,6.05,2.369,True,SLANT,ZONE_COVERAGE,COVER_3
48516,2021_19_LV_CIN,2022011500,2323,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,34.95,2.736,False,GO,ZONE_COVERAGE,COVER_4
48517,2021_19_LV_CIN,2022011500,2345,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,2.33,1.802,False,CROSS,ZONE_COVERAGE,COVER_3
48521,2021_19_LV_CIN,2022011500,2424,LV,SINGLEBACK,"1 RB, 3 TE, 1 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,10.95,4.704,False,IN,ZONE_COVERAGE,COVER_2
48523,2021_19_LV_CIN,2022011500,2472,LV,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,6.39,2.035,False,OUT,ZONE_COVERAGE,COVER_3
48524,2021_19_LV_CIN,2022011500,2506,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",5.0,18.36,3.27,True,CORNER,MAN_COVERAGE,COVER_1
48526,2021_19_LV_CIN,2022011500,2607,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.95999999999999,2.035,False,FLAT,ZONE_COVERAGE,COVER_3
48528,2021_19_LV_CIN,2022011500,2668,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,11.75,2.97,True,HITCH,ZONE_COVERAGE,COVER_4
48532,2021_19_LV_CIN,2022011500,2778,LV,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,7.9,2.403,False,HITCH,ZONE_COVERAGE,COVER_2
48533,2021_19_LV_CIN,2022011500,2802,LV,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,21.17,2.069,False,GO,MAN_COVERAGE,COVER_1
48534,2021_19_LV_CIN,2022011500,2824,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",4.0,7.74,2.102,False,SLANT,ZONE_COVERAGE,COVER_4
48539,2021_19_LV_CIN,2022011500,2949,LV,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-1.15,2.903,False,FLAT,ZONE_COVERAGE,COVER_4
48540,2021_19_LV_CIN,2022011500,2973,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-2.52,1.134,False,SCREEN,ZONE_COVERAGE,COVER_3
48542,2021_19_LV_CIN,2022011500,3033,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,14.86,3.103,False,CROSS,ZONE_COVERAGE,COVER_3
48545,2021_19_LV_CIN,2022011500,3111,LV,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,3.5,2.702,False,OUT,ZONE_COVERAGE,COVER_4
48547,2021_19_LV_CIN,2022011500,3152,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,2.67,2.82,True,FLAT,ZONE_COVERAGE,COVER_4
48551,2021_19_LV_CIN,2022011500,3238,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,5.38,1.869,False,HITCH,ZONE_COVERAGE,COVER_3
48553,2021_19_LV_CIN,2022011500,3283,CIN,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,10.36,2.669,False,OUT,ZONE_COVERAGE,COVER_3
48554,2021_19_LV_CIN,2022011500,3305,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-5.99,1.935,True,SCREEN,ZONE_COVERAGE,COVER_3
48555,2021_19_LV_CIN,2022011500,3329,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",5.0,13.06,2.169,False,GO,ZONE_COVERAGE,COVER_3
48556,2021_19_LV_CIN,2022011500,3358,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,10.87,2.369,False,POST,ZONE_COVERAGE,COVER_3
48558,2021_19_LV_CIN,2022011500,3403,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.05,1.968,False,SLANT,ZONE_COVERAGE,COVER_2
48559,2021_19_LV_CIN,2022011500,3427,CIN,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,5.20999999999999,2.135,False,IN,ZONE_COVERAGE,COVER_3
48565,2021_19_LV_CIN,2022011500,3556,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-2.20999999999999,2.87,False,SCREEN,ZONE_COVERAGE,COVER_2
48568,2021_19_LV_CIN,2022011500,3661,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,13.58,4.238,False,CROSS,MAN_COVERAGE,COVER_1
48569,2021_19_LV_CIN,2022011500,3683,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,13.21,2.836,False,HITCH,ZONE_COVERAGE,COVER_2
48570,2021_19_LV_CIN,2022011500,3707,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.08,3.37,False,CROSS,ZONE_COVERAGE,COVER_3
48571,2021_19_LV_CIN,2022011500,3731,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,11.81,3.203,False,CROSS,MAN_COVERAGE,COVER_1
48572,2021_19_LV_CIN,2022011500,3753,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,16.78,3.136,False,OUT,MAN_COVERAGE,COVER_1
48574,2021_19_LV_CIN,2022011500,3792,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB",3.0,22.05,3.737,False,IN,MAN_COVERAGE,COVER_1
48575,2021_19_LV_CIN,2022011500,3821,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.28,2.769,False,ANGLE,ZONE_COVERAGE,COVER_3
48576,2021_19_LV_CIN,2022011500,3845,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,6.0,1.702,False,OUT,ZONE_COVERAGE,COVER_3
48578,2021_19_LV_CIN,2022011500,3896,LV,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,4.12,3.47,False,CROSS,MAN_COVERAGE,COVER_1
48585,2021_19_LV_CIN,2022011500,4042,CIN,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,0.25,2.97,False,FLAT,ZONE_COVERAGE,COVER_3
48588,2021_19_LV_CIN,2022011500,4102,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,-4.56,3.57,True,FLAT,ZONE_COVERAGE,COVER_3
48589,2021_19_LV_CIN,2022011500,4142,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",5.0,10.72,2.77,False,HITCH,MAN_COVERAGE,2_MAN
48591,2021_19_LV_CIN,2022011500,4183,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,16.83,2.47,False,GO,MAN_COVERAGE,2_MAN
48592,2021_19_LV_CIN,2022011500,4207,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,2.76,3.604,False,OUT,ZONE_COVERAGE,COVER_3
48593,2021_19_LV_CIN,2022011500,4229,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-0.420000000000002,3.336,False,FLAT,ZONE_COVERAGE,COVER_4
48594,2021_19_LV_CIN,2022011500,4251,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,10.01,3.337,False,HITCH,ZONE_COVERAGE,COVER_4
48596,2021_19_LV_CIN,2022011500,4297,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,10.23,2.436,False,IN,MAN_COVERAGE,COVER_1
48597,2021_19_LV_CIN,2022011500,4319,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,12.34,5.939,False,OUT,MAN_COVERAGE,COVER_1
48598,2021_19_LV_CIN,2022011500,4341,LV,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,8.85,2.569,False,HITCH,ZONE_COVERAGE,COVER_3
48603,2021_19_NE_BUF,2022011501,70,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,5.79000000000001,1.949,False,HITCH,ZONE_COVERAGE,COVER_3
48605,2021_19_NE_BUF,2022011501,115,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-4.56,2.189,False,FLAT,ZONE_COVERAGE,COVER_2
48607,2021_19_NE_BUF,2022011501,170,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",2.0,9.4,4.438,False,CROSS,ZONE_COVERAGE,COVER_2
48608,2021_19_NE_BUF,2022011501,192,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,1.65,3.403,False,FLAT,ZONE_COVERAGE,COVER_2
48611,2021_19_NE_BUF,2022011501,273,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,16.76,9.643,True,OUT,MAN_COVERAGE,COVER_1
48615,2021_19_NE_BUF,2022011501,374,NE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",6.0,10.93,3.048,True,OUT,MAN_COVERAGE,COVER_1
48618,2021_19_NE_BUF,2022011501,458,NE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,7.59,2.67,False,OUT,ZONE_COVERAGE,COVER_6
48619,2021_19_NE_BUF,2022011501,492,NE,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,21.42,5.606,True,IN,ZONE_COVERAGE,COVER_3
48620,2021_19_NE_BUF,2022011501,521,NE,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,23.95,3.815,False,WHEEL,ZONE_COVERAGE,COVER_4
48621,2021_19_NE_BUF,2022011501,555,NE,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,7.26000000000001,1.905,False,OUT,ZONE_COVERAGE,COVER_6
48623,2021_19_NE_BUF,2022011501,603,NE,SHOTGUN,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,34.22,3.037,True,GO,MAN_COVERAGE,COVER_1
48624,2021_19_NE_BUF,2022011501,630,BUF,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,20.21,3.27,False,CROSS,MAN_COVERAGE,COVER_1
48625,2021_19_NE_BUF,2022011501,654,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,2.2,2.023,False,OUT,ZONE_COVERAGE,COVER_3
48628,2021_19_NE_BUF,2022011501,728,BUF,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,1.86,2.91,False,OUT,ZONE_COVERAGE,COVER_3
48629,2021_19_NE_BUF,2022011501,754,BUF,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,16.7,3.47,False,OUT,MAN_COVERAGE,COVER_1
48630,2021_19_NE_BUF,2022011501,778,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,-1.07,1.301,False,FLAT,ZONE_COVERAGE,COVER_4
48631,2021_19_NE_BUF,2022011501,800,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,5.61,2.487,False,OUT,ZONE_COVERAGE,COVER_4
