,nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
35479,2022_14_PHI_NYG,2022121104,2180,PHI,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",5.0,15.18,2.136,False,GO,MAN_COVERAGE,COVER_1
35480,2022_14_PHI_NYG,2022121104,2202,PHI,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 3 LB, 7 DB",6.0,19.12,2.503,False,CORNER,MAN_COVERAGE,COVER_1
35483,2022_14_PHI_NYG,2022121104,2258,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,4.09999999999999,3.17,False,OUT,ZONE_COVERAGE,COVER_6
35486,2022_14_PHI_NYG,2022121104,2334,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,7.17,1.635,False,SLANT,MAN_COVERAGE,COVER_1
35487,2022_14_PHI_NYG,2022121104,2358,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,10.41,2.469,False,HITCH,ZONE_COVERAGE,COVER_4
35488,2022_14_PHI_NYG,2022121104,2382,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,7.96,4.371,False,IN,ZONE_COVERAGE,COVER_3
35490,2022_14_PHI_NYG,2022121104,2432,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,-0.649999999999999,2.068,True,FLAT,MAN_COVERAGE,COVER_0
35497,2022_14_PHI_NYG,2022121104,2579,PHI,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",5.0,2.73,2.46,False,CROSS,MAN_COVERAGE,COVER_1
35498,2022_14_PHI_NYG,2022121104,2603,PHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,1.40000000000001,2.135,False,FLAT,ZONE_COVERAGE,COVER_3
35499,2022_14_PHI_NYG,2022121104,2625,PHI,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,6.40000000000001,1.869,False,SLANT,MAN_COVERAGE,COVER_0
35506,2022_14_PHI_NYG,2022121104,2778,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,4.28,1.568,False,HITCH,ZONE_COVERAGE,COVER_3
35508,2022_14_PHI_NYG,2022121104,2830,NYG,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",5.0,12.04,2.836,True,IN,MAN_COVERAGE,COVER_1
35514,2022_14_PHI_NYG,2022121104,2973,PHI,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"1 DL, 3 LB, 7 DB",3.0,1.03,1.468,False,SCREEN,ZONE_COVERAGE,COVER_3
35516,2022_14_PHI_NYG,2022121104,3016,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.3,2.547,True,CROSS,ZONE_COVERAGE,COVER_4
35517,2022_14_PHI_NYG,2022121104,3040,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,9.2,2.435,True,HITCH,ZONE_COVERAGE,COVER_3
35518,2022_14_PHI_NYG,2022121104,3062,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,-3.38,1.635,True,FLAT,ZONE_COVERAGE,COVER_3
35521,2022_14_PHI_NYG,2022121104,3131,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,19.3,3.137,True,CROSS,ZONE_COVERAGE,COVER_3
35522,2022_14_PHI_NYG,2022121104,3155,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,5.05,1.635,False,HITCH,ZONE_COVERAGE,COVER_4
35525,2022_14_PHI_NYG,2022121104,3223,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,3.77,2.636,True,OUT,ZONE_COVERAGE,COVER_4
35526,2022_14_PHI_NYG,2022121104,3245,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 2 LB, 6 DB",5.0,7.56999999999999,3.036,True,HITCH,ZONE_COVERAGE,COVER_4
35528,2022_14_PHI_NYG,2022121104,3286,PHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",2.0,8.94,1.902,False,SLANT,ZONE_COVERAGE,COVER_3
35537,2022_14_PHI_NYG,2022121104,3458,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,1.07,2.636,True,FLAT,ZONE_COVERAGE,COVER_6
35546,2022_14_PHI_NYG,2022121104,3642,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.37,2.569,True,HITCH,ZONE_COVERAGE,COVER_2
35549,2022_14_PHI_NYG,2022121104,3713,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,3.05,2.736,False,OUT,ZONE_COVERAGE,COVER_6
35551,2022_14_PHI_NYG,2022121104,3761,NYG,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-0.119999999999997,3.549,False,FLAT,ZONE_COVERAGE,COVER_3
35555,2022_14_PHI_NYG,2022121104,3837,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,15.91,2.369,True,GO,ZONE_COVERAGE,COVER_3
35565,2022_14_BAL_PIT,2022121105,106,BAL,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",5.0,9.72,2.169,False,HITCH,MAN_COVERAGE,COVER_1
35578,2022_14_BAL_PIT,2022121105,448,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,5.63,2.302,False,HITCH,ZONE_COVERAGE,COVER_6
35579,2022_14_BAL_PIT,2022121105,472,BAL,PISTOL,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,12.57,3.47,False,OUT,ZONE_COVERAGE,COVER_3
35581,2022_14_BAL_PIT,2022121105,517,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,5.74,2.168,False,IN,MAN_COVERAGE,COVER_1
35582,2022_14_BAL_PIT,2022121105,539,BAL,SHOTGUN,"1 RB, 3 TE, 1 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,13.11,2.936,False,OUT,ZONE_COVERAGE,COVER_2
35587,2022_14_BAL_PIT,2022121105,642,PIT,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,2.0,3.937,False,OUT,ZONE_COVERAGE,COVER_6
35593,2022_14_BAL_PIT,2022121105,781,PIT,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB",6.0,9.65,3.37,False,CROSS,ZONE_COVERAGE,COVER_3
35595,2022_14_BAL_PIT,2022121105,824,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"1 DL, 5 LB, 5 DB",5.0,9.65,3.003,False,IN,ZONE_COVERAGE,COVER_2
35596,2022_14_BAL_PIT,2022121105,848,PIT,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"2 DL, 4 LB, 5 DB",5.0,36.73,3.136,False,GO,ZONE_COVERAGE,COVER_3
35601,2022_14_BAL_PIT,2022121105,965,BAL,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,5.47,2.369,False,HITCH,ZONE_COVERAGE,COVER_4
35609,2022_14_BAL_PIT,2022121105,1161,PIT,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,9.59,4.104,True,HITCH,ZONE_COVERAGE,COVER_3
35613,2022_14_BAL_PIT,2022121105,1253,PIT,I_FORM,"2 RB, 2 TE, 1 WR",9.0,"4 DL, 3 LB, 4 DB",6.0,1.04,2.303,False,FLAT,MAN_COVERAGE,COVER_0
35619,2022_14_BAL_PIT,2022121105,1391,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,10.54,3.17,False,POST,ZONE_COVERAGE,COVER_4
35621,2022_14_BAL_PIT,2022121105,1438,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,-1.29,2.135,False,FLAT,ZONE_COVERAGE,COVER_3
35622,2022_14_BAL_PIT,2022121105,1462,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"2 DL, 3 LB, 6 DB",5.0,22.28,4.571,True,CORNER,ZONE_COVERAGE,COVER_3
35626,2022_14_BAL_PIT,2022121105,1565,BAL,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,-4.20999999999999,2.836,True,CROSS,ZONE_COVERAGE,COVER_3
35629,2022_14_BAL_PIT,2022121105,1627,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"2 DL, 3 LB, 6 DB",2.0,12.45,4.638,True,CROSS,MAN_COVERAGE,COVER_1
35632,2022_14_BAL_PIT,2022121105,1687,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,11.91,3.07,False,HITCH,MAN_COVERAGE,2_MAN
35633,2022_14_BAL_PIT,2022121105,1711,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,21.46,2.336,False,GO,MAN_COVERAGE,COVER_1
35634,2022_14_BAL_PIT,2022121105,1735,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",6.0,6.38,1.668,False,HITCH,MAN_COVERAGE,COVER_0
35635,2022_14_BAL_PIT,2022121105,1764,PIT,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,5.5,2.069,False,SLANT,ZONE_COVERAGE,COVER_6
35637,2022_14_BAL_PIT,2022121105,1795,PIT,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,13.01,2.203,False,POST,ZONE_COVERAGE,COVER_3
35643,2022_14_BAL_PIT,2022121105,1905,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.59,2.569,False,OUT,ZONE_COVERAGE,COVER_3
35644,2022_14_BAL_PIT,2022121105,1929,PIT,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",3.0,8.68000000000001,2.369,False,OUT,MAN_COVERAGE,COVER_1
35646,2022_14_BAL_PIT,2022121105,1979,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,1.58,2.536,False,HITCH,ZONE_COVERAGE,COVER_3
35647,2022_14_BAL_PIT,2022121105,2003,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,2.74,6.728,True,IN,MAN_COVERAGE,COVER_1
35651,2022_14_BAL_PIT,2022121105,2091,BAL,SHOTGUN,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 5 LB, 3 DB",3.0,10.32,4.972,False,HITCH,ZONE_COVERAGE,COVER_3
35657,2022_14_BAL_PIT,2022121105,2229,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,11.21,3.003,True,HITCH,ZONE_COVERAGE,COVER_3
35658,2022_14_BAL_PIT,2022121105,2258,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,9.73999999999999,7.34,True,ANGLE,ZONE_COVERAGE,COVER_4
35659,2022_14_BAL_PIT,2022121105,2282,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",2.0,3.33,1.802,False,IN,MAN_COVERAGE,COVER_1
35661,2022_14_BAL_PIT,2022121105,2327,PIT,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,5.3,1.969,True,OUT,ZONE_COVERAGE,COVER_3
35662,2022_14_BAL_PIT,2022121105,2351,PIT,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",6.0,41.71,3.27,False,GO,MAN_COVERAGE,COVER_1
35663,2022_14_BAL_PIT,2022121105,2427,BAL,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 4 LB, 3 DB",6.0,3.29,2.47,True,OUT,ZONE_COVERAGE,COVER_3
35666,2022_14_BAL_PIT,2022121105,2536,BAL,PISTOL,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,11.23,2.335,False,HITCH,MAN_COVERAGE,COVER_1
35669,2022_14_BAL_PIT,2022121105,2616,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,10.15,2.836,False,IN,ZONE_COVERAGE,COVER_4
35672,2022_14_BAL_PIT,2022121105,2691,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",6.0,14.35,2.269,True,HITCH,MAN_COVERAGE,COVER_1
35673,2022_14_BAL_PIT,2022121105,2713,PIT,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"1 DL, 5 LB, 5 DB",4.0,-3.71,3.264,True,FLAT,ZONE_COVERAGE,COVER_6
35675,2022_14_BAL_PIT,2022121105,2774,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,-4.54000000000001,3.804,True,FLAT,ZONE_COVERAGE,COVER_4
35677,2022_14_BAL_PIT,2022121105,2817,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,27.94,2.202,False,GO,ZONE_COVERAGE,COVER_4
35683,2022_14_BAL_PIT,2022121105,2933,BAL,PISTOL,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB",6.0,11.93,2.736,False,HITCH,MAN_COVERAGE,COVER_1
35684,2022_14_BAL_PIT,2022121105,2955,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"2 DL, 4 LB, 5 DB",6.0,5.88,1.713,False,OUT,MAN_COVERAGE,COVER_1
35685,2022_14_BAL_PIT,2022121105,2979,BAL,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",6.0,3.76,1.635,False,HITCH,MAN_COVERAGE,COVER_1
35694,2022_14_BAL_PIT,2022121105,3168,PIT,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.0,1.902,False,OUT,ZONE_COVERAGE,COVER_4
35695,2022_14_BAL_PIT,2022121105,3190,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,29.42,2.736,True,GO,ZONE_COVERAGE,COVER_3
35696,2022_14_BAL_PIT,2022121105,3225,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,13.4,3.036,True,IN,ZONE_COVERAGE,COVER_4
35697,2022_14_BAL_PIT,2022121105,3249,PIT,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,2.28,3.804,False,OUT,ZONE_COVERAGE,COVER_4
35699,2022_14_BAL_PIT,2022121105,3305,PIT,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,9.04000000000001,2.484,False,SLANT,ZONE_COVERAGE,COVER_4
35714,2022_14_JAX_TEN,2022121106,63,TEN,I_FORM,"6 OL, 1 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",5.0,47.21,4.904,True,GO,MAN_COVERAGE,COVER_1
35717,2022_14_JAX_TEN,2022121106,139,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB",5.0,10.73,2.135,False,GO,MAN_COVERAGE,2_MAN
35722,2022_14_JAX_TEN,2022121106,266,TEN,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,14.09,2.505,False,CROSS,ZONE_COVERAGE,COVER_3
35724,2022_14_JAX_TEN,2022121106,314,TEN,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,8.59,2.369,False,HITCH,ZONE_COVERAGE,COVER_4
35728,2022_14_JAX_TEN,2022121106,391,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,3.94,2.271,False,HITCH,ZONE_COVERAGE,COVER_3
35730,2022_14_JAX_TEN,2022121106,434,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB",4.0,10.55,3.203,True,IN,ZONE_COVERAGE,COVER_2
35733,2022_14_JAX_TEN,2022121106,502,TEN,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB",4.0,4.28,3.037,False,HITCH,ZONE_COVERAGE,COVER_4
35736,2022_14_JAX_TEN,2022121106,576,JAX,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",3.0,4.06,2.902,False,HITCH,MAN_COVERAGE,COVER_0
35737,2022_14_JAX_TEN,2022121106,598,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,1.61,3.003,False,CROSS,MAN_COVERAGE,COVER_1
35740,2022_14_JAX_TEN,2022121106,665,TEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",4.0,-5.72,2.97,False,FLAT,ZONE_COVERAGE,COVER_3
35742,2022_14_JAX_TEN,2022121106,713,TEN,EMPTY,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",3.0,4.02,2.603,False,HITCH,ZONE_COVERAGE,COVER_4
35745,2022_14_JAX_TEN,2022121106,779,TEN,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB",3.0,4.90000000000001,2.803,True,CROSS,ZONE_COVERAGE,COVER_4
35749,2022_14_JAX_TEN,2022121106,861,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,5.23,2.183,False,HITCH,ZONE_COVERAGE,COVER_3
35751,2022_14_JAX_TEN,2022121106,906,JAX,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,-3.34,2.502,False,FLAT,ZONE_COVERAGE,COVER_6
35752,2022_14_JAX_TEN,2022121106,928,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",4.0,3.98,2.136,True,CROSS,ZONE_COVERAGE,COVER_3
35756,2022_14_JAX_TEN,2022121106,1017,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 4 LB, 4 DB",3.0,2.73,1.535,False,FLAT,ZONE_COVERAGE,COVER_3
35758,2022_14_JAX_TEN,2022121106,1067,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB",4.0,16.32,2.871,True,OUT,MAN_COVERAGE,2_MAN
35759,2022_14_JAX_TEN,2022121106,1101,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 4 LB, 4 DB",4.0,5.59,1.234,False,GO,ZONE_COVERAGE,COVER_3
35760,2022_14_JAX_TEN,2022121106,1127,JAX,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,11.9,2.769,True,OUT,ZONE_COVERAGE,COVER_4
35762,2022_14_JAX_TEN,2022121106,1194,JAX,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,11.92,2.936,False,OUT,ZONE_COVERAGE,COVER_4
35763,2022_14_JAX_TEN,2022121106,1223,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,2.68000000000001,2.002,True,FLAT,ZONE_COVERAGE,COVER_3
35766,2022_14_JAX_TEN,2022121106,1300,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-4.59,2.903,True,CROSS,ZONE_COVERAGE,COVER_4
35767,2022_14_JAX_TEN,2022121106,1329,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,26.02,4.89,True,IN,ZONE_COVERAGE,COVER_4
35771,2022_14_JAX_TEN,2022121106,1411,TEN,EMPTY,"1 RB, 3 TE, 1 WR",6.0,"3 DL, 5 LB, 3 DB",4.0,4.26000000000001,1.936,True,OUT,ZONE_COVERAGE,COVER_3
35772,2022_14_JAX_TEN,2022121106,1435,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 5 LB, 5 DB",4.0,26.46,2.403,True,GO,MAN_COVERAGE,COVER_1
35774,2022_14_JAX_TEN,2022121106,1485,JAX,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,13.29,3.448,False,OUT,ZONE_COVERAGE,COVER_3
35776,2022_14_JAX_TEN,2022121106,1535,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,3.87,1.935,False,SLANT,ZONE_COVERAGE,COVER_6
35779,2022_14_JAX_TEN,2022121106,1604,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",3.0,9.64,2.569,False,OUT,MAN_COVERAGE,COVER_1
35780,2022_14_JAX_TEN,2022121106,1628,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",3.0,-1.81,1.182,False,SCREEN,ZONE_COVERAGE,COVER_3
35781,2022_14_JAX_TEN,2022121106,1657,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,21.98,2.503,True,GO,ZONE_COVERAGE,COVER_4
35782,2022_14_JAX_TEN,2022121106,1679,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,6.16,1.468,False,SLANT,ZONE_COVERAGE,COVER_2
35787,2022_14_JAX_TEN,2022121106,1777,TEN,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",8.0,"3 DL, 5 LB, 3 DB",4.0,2.2,4.104,False,FLAT,ZONE_COVERAGE,COVER_3
35789,2022_14_JAX_TEN,2022121106,1829,JAX,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,20.19,3.424,False,CORNER,ZONE_COVERAGE,COVER_4
35791,2022_14_JAX_TEN,2022121106,1874,JAX,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 2 LB, 6 DB",4.0,-5.75,2.87,False,CROSS,ZONE_COVERAGE,COVER_3
35792,2022_14_JAX_TEN,2022121106,1903,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",4.0,4.04000000000001,2.769,False,OUT,MAN_COVERAGE,COVER_1
35793,2022_14_JAX_TEN,2022121106,1932,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB",4.0,8.68000000000001,2.011,False,OUT,ZONE_COVERAGE,COVER_3
35794,2022_14_JAX_TEN,2022121106,1956,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,18.92,2.286,False,CORNER,ZONE_COVERAGE,COVER_4
35798,2022_14_JAX_TEN,2022121106,2068,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"1 DL, 5 LB, 5 DB",4.0,6.6,1.956,False,HITCH,ZONE_COVERAGE,COVER_4
35799,2022_14_JAX_TEN,2022121106,2092,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 5 LB, 5 DB",3.0,0.859999999999999,3.413,False,FLAT,ZONE_COVERAGE,COVER_4
35803,2022_14_JAX_TEN,2022121106,2186,JAX,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",5.0,3.37,2.702,True,OUT,ZONE_COVERAGE,COVER_3
35804,2022_14_JAX_TEN,2022121106,2210,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,7.35,2.068,False,HITCH,ZONE_COVERAGE,COVER_3
35805,2022_14_JAX_TEN,2022121106,2239,JAX,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,3.54,2.069,False,HITCH,MAN_COVERAGE,COVER_1
35806,2022_14_JAX_TEN,2022121106,2261,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,12.52,2.336,False,POST,ZONE_COVERAGE,COVER_4
35808,2022_14_JAX_TEN,2022121106,2323,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,3.97,1.735,False,SLANT,ZONE_COVERAGE,COVER_3
35810,2022_14_JAX_TEN,2022121106,2368,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 2 LB, 6 DB",4.0,4.81999999999999,3.396,False,IN,ZONE_COVERAGE,COVER_6
35812,2022_14_JAX_TEN,2022121106,2413,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",1.0,-1.98,1.268,False,SCREEN,ZONE_COVERAGE,COVER_3
35813,2022_14_JAX_TEN,2022121106,2437,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 2 LB, 6 DB",4.0,13.09,5.873,True,SCREEN,ZONE_COVERAGE,COVER_2
35824,2022_14_JAX_TEN,2022121106,2673,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"1 DL, 5 LB, 5 DB",4.0,-3.64,1.501,False,SCREEN,ZONE_COVERAGE,COVER_2
35826,2022_14_JAX_TEN,2022121106,2738,JAX,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",7.0,-1.97,2.502,False,FLAT,MAN_COVERAGE,COVER_1
35828,2022_14_JAX_TEN,2022121106,2793,JAX,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",3.0,42.43,3.737,True,POST,ZONE_COVERAGE,COVER_3
